sampled_publisher_id,sampled_publisher_name,sample_schain,total_requests,invalid_traffic_count,ivt_pct,sophisticated_ivt_count,sophisticated_ivt_pct,general_ivt_count,general_ivt_pct,valid_traffic_count,valid_traffic_pct,media_guard_row_number
34105,Digital Turbine,"1.0,1!fyber.com,185753,1,,,!dauup.com,34105,1,,,",828500,5600,0.006759,4700,0.005673,900,0.001,822900,0.9932,1109
34114,PubMatic,"1.0,1!pubmatic.com,166997,1,,,!dauup.com,34114,1,,,",825900,68300,0.082698,68300,0.082698,0,0.0,757600,0.9173,1110
34167,Lacuna,"1.0,0!ushareit.com,LC19fd451b5f259677,1,,,!dauup.com,34167,1,,,",825200,1300,0.001575,1000,0.001212,300,0.0003,823900,0.9984,1111
34138,Nexxen,"1.0,1!unrulymedia.com,1306926261,1,,,!dauup.com,34138,1,,,",824000,71100,0.086286,69800,0.084709,1300,0.0015,752900,0.9137,1112
34105,Digital Turbine,"1.0,1!fyber.com,209587,1,,,!dauup.com,34105,1,,,",823800,194800,0.236465,194200,0.235737,600,0.0007,629000,0.7635,1113
34102,PubNative,"1.0,1!pubnative.net,1008138,1,,,!dauup.com,34102,1,,,",823000,13600,0.016525,12600,0.01531,1000,0.0012,809400,0.9834,1114
34211,Illumin,"1.0,1!vungle.com,63885d9b9d8b8c001477e945,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",822800,2800,0.003403,2600,0.00316,200,0.0002,820000,0.9965,1115
34163,E-planning,"1.0,0!e-planning.net,f4bf532830da816e,1,,,!dauup.com,34163,1,,,",822100,335600,0.408223,335500,0.408101,100,0.0001,486500,0.5917,1116
34103,InMobi,"1.0,1!inmobi.com,763b951e29ee4d198450d945c3419733,1,,,!dauup.com,34103,1,,,",821300,6100,0.007427,5600,0.006818,500,0.0006,815200,0.9925,1117
34105,Digital Turbine,"1.0,1!fyber.com,233330,1,,,!dauup.com,34105,1,,,",820200,24500,0.029871,3600,0.004389,20900,0.0254,795700,0.9701,1118
34105,Digital Turbine,"1.0,1!fyber.com,220830,1,,,!dauup.com,34105,1,,,",819600,12300,0.015007,7100,0.008663,5200,0.0063,807300,0.9849,1119
34211,Illumin,"1.0,1!vungle.com,62b9ac4282628b001b5ab74a,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",817400,3600,0.004404,3600,0.004404,0,0.0,813800,0.9955,1120
34109,Displayio,"1.0,1!yandex.com,303510813,1,,,!display.io,156748,1,,,!dauup.com,34109,1,,,",814600,11600,0.01424,3500,0.004297,8100,0.0099,803000,0.9857,1121
34163,E-planning,"1.0,0!e-planning.net,8531992c955a0666,1,,,!dauup.com,34163,1,,,",811900,4900,0.006035,4900,0.006035,0,0.0,807000,0.9939,1122
34109,Displayio,"1.0,1!pangleglobal.com,34935,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",811600,8500,0.010473,7900,0.009734,600,0.0007,803100,0.9895,1123
34211,Illumin,"1.0,1!admanmedia.com,2284,1,,,!dauup.com,34211,1,,,",810800,4500,0.00555,4100,0.005057,400,0.0004,806300,0.9944,1124
34102,PubNative,"1.0,1!pubnative.net,1008048,1,,,!dauup.com,34102,1,,,",810100,38500,0.047525,35900,0.044316,2600,0.0032,771600,0.9524,1125
34102,PubNative,"1.0,1!chartboost.com,5ad80d2035b91e0c7a5b4c6d,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",809100,5900,0.007292,2800,0.003461,3100,0.0038,803200,0.9927,1126
34105,Digital Turbine,"1.0,1!fyber.com,208785,1,,,!dauup.com,34105,1,,,",808700,15000,0.018548,12800,0.015828,2200,0.0027,793700,0.9814,1127
34105,Digital Turbine,"1.0,1!fyber.com,217747,1,,,!dauup.com,34105,1,,,",808400,6900,0.008535,4800,0.005938,2100,0.0025,801500,0.9914,1128
34208,VGI,"1.0,1!lkqd.net,1100057305,1,,,!dauup.com,34208,1,,,",807900,4300,0.005322,2400,0.002971,1900,0.0023,803600,0.9946,1129
34106,AlgoriX,"1.0,1!algorix.co,260876,1,,,!dauup.com,34106,1,,,",807800,11200,0.013865,10900,0.013493,300,0.0003,796600,0.9861,1130
34104,Smaato,"1.0,1!anzu.io,5f86db8ee9850c2d1f17d674,1,,,!smaato.com,1100058237,1,,,!dauup.com,34104,1,,,",806000,2200,0.00273,1700,0.002109,500,0.0006,803800,0.9972,1131
34105,Digital Turbine,"1.0,1!fyber.com,214400,1,,,!dauup.com,34105,1,,,",805900,18100,0.022459,15900,0.019729,2200,0.0027,787800,0.9775,1132
34167,Lacuna,"1.0,1!fyber.com,207268,1,,,!ushareit.com,LC13f68588aa4ee212,1,,,!dauup.com,34167,1,,,",805300,6000,0.007451,5300,0.006581,700,0.0008,799300,0.9925,1133
34104,Smaato,"1.0,1!smaato.com,1100056318,1,,,!dauup.com,34104,1,,,",804300,2800,0.003481,2200,0.002735,600,0.0007,801500,0.9965,1134
34138,Nexxen,"1.0,0!unrulymedia.com,873949647,1,,,!dauup.com,34138,1,,,",802400,2100,0.002617,2100,0.002617,0,0.0,800300,0.9973,1135
34102,PubNative,"1.0,1!pubnative.net,1017372,1,,,!dauup.com,34102,1,,,",801600,5900,0.00736,2400,0.002994,3500,0.0043,795700,0.9926,1136
44327,Cineverse,"1.0,1!amagi.com,68908,1,,,!c360.com,69118,1,,,!dauup.com,44327,1,,,",801500,7300,0.009108,4700,0.005864,2600,0.0032,794200,0.9908,1137
34199,Mindtos,"1.0,1!vungle.com,5f064bf93191d60018f0fd5a,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,,",801000,71100,0.088764,71100,0.088764,0,0.0,729900,0.9112,1138
34105,Digital Turbine,"1.0,1!fyber.com,225241,1,,,!dauup.com,34105,1,,,",799000,11500,0.014393,7100,0.008886,4400,0.0055,787500,0.9856,1139
34102,PubNative,"1.0,1!dauup.com,34202,1,,,!pubnative.net,1016768,1,,,!dauup.com,34102,1,,,",798200,55300,0.069281,55300,0.069281,0,0.0,742900,0.9307,1140
34102,PubNative,"1.0,1!dauup.com,34115,1,,,!pubnative.net,1016768,1,,,!dauup.com,34102,1,,,",798000,1300,0.001629,1300,0.001629,0,0.0,796700,0.9983,1141
34106,AlgoriX,"1.0,1!algorix.co,260822,1,,,!dauup.com,34106,1,,,",797400,3900,0.004891,2900,0.003637,1000,0.0012,793500,0.9951,1142
34105,Digital Turbine,"1.0,1!fyber.com,216443,1,,,!dauup.com,34105,1,,,",796300,6200,0.007786,2000,0.002512,4200,0.0052,790100,0.9922,1143
34105,Digital Turbine,"1.0,1!fyber.com,213288,1,,,!dauup.com,34105,1,,,",795400,7500,0.009429,5500,0.006915,2000,0.0025,787900,0.9905,1144
34102,PubNative,"1.0,1!chartboost.com,65d754457ca978c4f9685d39,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",793700,3400,0.004284,2900,0.003654,500,0.0006,790300,0.9957,1145
34105,Digital Turbine,"1.0,1!fyber.com,222008,1,,,!dauup.com,34105,1,,,",793600,10200,0.012853,2900,0.003654,7300,0.0091,783400,0.9871,1146
34104,Smaato,"1.0,1!anzu.io,5e1309b117dcc200111e664f,1,,,!smaato.com,1100043162,1,,,!dauup.com,34104,1,,,",791900,3900,0.004925,3500,0.00442,400,0.0005,788000,0.995,1147
34102,PubNative,"1.0,1!pubnative.net,1018021,1,,,!dauup.com,34102,1,,,",790500,51700,0.065402,51700,0.065402,0,0.0,738800,0.9345,1148
34114,PubMatic,"1.0,1!google.com,pub-6314043328035487,1,,,!pubmatic.com,168071,1,,,!dauup.com,34114,1,,,",790000,6700,0.008481,6700,0.008481,0,0.0,783300,0.9915,1149
34102,PubNative,"1.0,1!pubnative.net,1008499,1,,,!dauup.com,34102,1,,,",789300,5300,0.006715,4400,0.005575,900,0.0011,784000,0.9932,1150
34106,AlgoriX,"1.0,1!algorix.co,60220,1,,,!dauup.com,34106,1,,,",788900,29800,0.037774,27600,0.034985,2200,0.0027,759100,0.9622,1151
34155,OpenX,"1.0,1!openx.com,558598331,1,,,!dauup.com,34155,1,,,",788800,36500,0.046273,36500,0.046273,0,0.0,752300,0.9537,1152
34105,Digital Turbine,"1.0,1!fyber.com,210430,1,,,!dauup.com,34105,1,,,",788300,9300,0.011798,7200,0.009134,2100,0.0026,779000,0.9882,1153
34102,PubNative,"1.0,1!chartboost.com,5f32689fe1f94c71452e21f4,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",788000,3300,0.004188,2600,0.003299,700,0.0008,784700,0.9958,1154
34163,E-planning,"1.0,1!bidmachine.io,240,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,,",787800,6900,0.008759,6900,0.008759,0,0.0,780900,0.9912,1155
34208,VGI,"1.0,1!mediafuse.com,842,1,,,!lkqd.net,1100059467,1,,,!dauup.com,34208,1,,,",786000,1100,0.001399,800,0.001018,300,0.0003,784900,0.9986,1156
PA18,,"1.0,1!fyber.com,208585,1,,,!dauup.com,PA18,1,,,",785200,1700,0.002165,1600,0.002038,100,0.0001,783500,0.9978,1157
34200,Blue Focus,"1.0,1!vungle.com,684c3af4806ba9001147f9cd,1,,,!bluexad.ai,1946100279346728960,1,,,!dauup.com,34200,1,,,",785000,40600,0.05172,39200,0.049936,1400,0.0017,744400,0.9482,1158
34104,Smaato,"1.0,1!chartboost.com,5ea67850a1c9790bd46ef698,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",784300,6500,0.008288,3500,0.004463,3000,0.0038,777800,0.9917,1159
34102,PubNative,"1.0,1!pubnative.net,1008031,1,,,!dauup.com,34102,1,,,",783400,4600,0.005872,3800,0.004851,800,0.001,778800,0.9941,1160
34167,Lacuna,"1.0,1!mintegral.com,21051,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",782100,19400,0.024805,18300,0.023399,1100,0.0014,762700,0.9751,1161
34163,E-planning,"1.0,1!adelement.com,48258,1,,,!e-planning.net,8531992c955a0666,1,,,!dauup.com,34163,1,,,",781400,678700,0.868569,678700,0.868569,0,0.0,102700,0.1314,1162
34211,Illumin,"1.0,1!aps.amazon.com,cd351993-923a-4eee-ac72-c18914d1db19,1,,,!admanmedia.com,726,1,,,!dauup.com,34211,1,,,",780800,3900,0.004995,1900,0.002433,2000,0.0025,776900,0.995,1163
34105,Digital Turbine,"1.0,1!fyber.com,219462,1,,,!dauup.com,34105,1,,,",780600,4800,0.006149,3200,0.004099,1600,0.002,775800,0.9938,1164
34104,Smaato,"1.0,1!smaato.com,1100055697,1,,,!dauup.com,34104,1,,,",778800,105100,0.134951,103800,0.133282,1300,0.0016,673700,0.865,1165
34138,Nexxen,"1.0,1!fyber.com,217450,1,,,!unrulymedia.com,999195703,1,,,!dauup.com,34138,1,,,",778500,4900,0.006294,2000,0.002569,2900,0.0037,773600,0.9937,1166
34105,Digital Turbine,"1.0,1!fyber.com,209276,1,,,!dauup.com,34105,1,,,",777600,4000,0.005144,2600,0.003344,1400,0.0018,773600,0.9948,1167
34199,Mindtos,"1.0,1!ignitemediatech.com,pub_63431,1,,,!mindtos.com,m2806671c625a19b0,1,,,!dauup.com,34199,1,,,",777400,3800,0.004888,3000,0.003859,800,0.001,773600,0.9951,1168
34163,E-planning,"1.0,1!adelement.com,48111,1,,,!e-planning.net,8531992c955a0666,1,,,!dauup.com,34163,1,,,",777200,2800,0.003603,2800,0.003603,0,0.0,774400,0.9963,1169
34167,Lacuna,"1.0,1!ignitemediatech.com,pub_61128,1,,,!ushareit.com,LCde48cec1dd24de6c,1,,,!dauup.com,34167,1,,,",776800,3000,0.003862,2400,0.00309,600,0.0007,773800,0.9961,1170
34102,PubNative,"1.0,1!anzu.io,5c5bcfb8fbabb940bd369e15,1,,,!pubnative.net,1017230,1,,,!dauup.com,34102,1,,,",776300,14100,0.018163,13900,0.017905,200,0.0002,762200,0.9818,1171
34102,PubNative,"1.0,1!pubnative.net,1009340,1,,,!dauup.com,34102,1,,,",775600,900,0.00116,600,0.000774,300,0.0003,774700,0.9988,1172
34202,Ignite Media,"1.0,1!ignitemediatech.com,pub_61932,1,,,!dauup.com,34202,1,,,",774900,3800,0.004904,2800,0.003613,1000,0.0012,771100,0.995,1173
34102,PubNative,"1.0,1!limpid.tv,203581,1,,,!pubnative.net,1016803,1,,,!dauup.com,34102,1,,,",774600,29300,0.037826,29300,0.037826,0,0.0,745300,0.9621,1174
34211,Illumin,"1.0,1!smartadserver.com,5768,1,,,!admanmedia.com,43,1,,,!dauup.com,34211,1,,,",774100,770400,0.99522,770000,0.994704,400,0.0005,3700,0.0047,1175
34105,Digital Turbine,"1.0,1!fyber.com,218926,1,,,!dauup.com,34105,1,,,",772800,8100,0.010481,2900,0.003753,5200,0.0067,764700,0.9895,1176
34218,Iion,"1.0,1!iion.io,10318,1,,,!dauup.com,34218,1,,,",771700,2700,0.003499,2500,0.00324,200,0.0002,769000,0.9965,1177
34155,OpenX,"1.0,1!openx.com,559104699,1,,,!dauup.com,34155,1,,,",771100,1300,0.001686,1300,0.001686,0,0.0,769800,0.9983,1178
34158,AppoDeal,"1.0,1!ignitemediatech.com,pub_63562,1,,,!bidmachine.io,1490,1,,,!dauup.com,34158,1,,,",770800,1800,0.002335,1300,0.001687,500,0.0006,769000,0.9976,1179
34211,Illumin,"1.0,1!bidmachine.io,733-1,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,,",769300,1100,0.00143,800,0.00104,300,0.0003,768200,0.9985,1180
PA216,,"1.0,1!unity.com,1351375,1,,,!voisetech.com,1066,1,,,!dauup.com,PA216,1,,,",768900,7600,0.009884,5800,0.007543,1800,0.0023,761300,0.9901,1181
34105,Digital Turbine,"1.0,1!fyber.com,209411,1,,,!dauup.com,34105,1,,,",768400,14800,0.019261,11000,0.014315,3800,0.0049,753600,0.9807,1182
34163,E-planning,"1.0,1!themediagrid.com,HGN8TK,1,,,!thebrave.io,1234863,1,,,!e-planning.net,af5a107262468954,1,,,!dauup.com,34163,1,,,",768100,46200,0.060148,46200,0.060148,0,0.0,721900,0.9398,1183
34115,Opera,"1.0,1!pubmatic.com,164024,1,,,!opera.com,pub8730968190912,1,,,!dauup.com,34115,1,,,",765000,1100,0.001438,1000,0.001307,100,0.0001,763900,0.9985,1184
34211,Illumin,"1.0,1!unity.com,1055568,1,,,!admanmedia.com,2242,1,,,!dauup.com,34211,1,,,",764500,41300,0.054022,40100,0.052453,1200,0.0015,723200,0.9459,1185
34199,Mindtos,"1.0,1!mindtos.com,m33b74a32f677d6c8,1,,,!mindtos.com,mt5ea50eba737fdc84,1,,,!dauup.com,34199,1,,,",764400,505800,0.661695,505800,0.661695,0,0.0,258600,0.3383,1186
34115,Opera,"1.0,1!indicue.com,2636,1,,,!pubmatic.com,165230,1,,,!opera.com,pub8730968190912,1,,,!dauup.com,34115,1,,,",764300,66700,0.087269,66400,0.086877,300,0.0003,697600,0.9127,1187
34155,OpenX,"1.0,1!openx.com,559258482,1,,,!dauup.com,34155,1,,,",764200,8200,0.01073,7800,0.010207,400,0.0005,756000,0.9892,1188
34105,Digital Turbine,"1.0,1!fyber.com,217623,1,,,!dauup.com,34105,1,,,",759200,12600,0.016596,6600,0.008693,6000,0.0079,746600,0.9834,1189
34211,Illumin,"1.0,1!vungle.com,57d1b461ae2b57d903000027,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",758900,4000,0.005271,3300,0.004348,700,0.0009,754900,0.9947,1190
34104,Smaato,"1.0,1!chartboost.com,5f76cf0a34294907ecc62341,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",755600,11600,0.015352,8900,0.011779,2700,0.0035,744000,0.9846,1191
34199,Mindtos,"1.0,1!admile.com,131,1,,,!mindtos.com,mt0a8f0a62daaf7ead,1,,,!dauup.com,34199,1,,,",755000,706100,0.935232,705500,0.934437,600,0.0007,48900,0.0647,1192
34154,CadentTV,"1.0,1!ssp.cadent.com,2668,1,,,!dauup.com,34154,1,,,",754900,500,0.000662,200,0.000265,300,0.0003,754400,0.9993,1193
34103,InMobi,"1.0,1!inmobi.com,371771a360bc4b59bd0ceb263c4ba0e0,1,,,!dauup.com,34103,1,,,",754900,13100,0.017353,12800,0.016956,300,0.0003,741800,0.9826,1194
34105,Digital Turbine,"1.0,1!fyber.com,211713,1,,,!dauup.com,34105,1,,,",752000,15900,0.021144,8100,0.010771,7800,0.0103,736100,0.9788,1195
34104,Smaato,"1.0,1!smaato.com,1100046415,1,,,!dauup.com,34104,1,,,",749500,22600,0.030153,21600,0.028819,1000,0.0013,726900,0.9698,1196
34138,Nexxen,"1.0,1!unrulymedia.com,868020747,1,,,!dauup.com,34138,1,,,",749400,1600,0.002135,1600,0.002135,0,0.0,747800,0.9978,1197
34104,Smaato,"1.0,1!smaato.com,1100054365,1,,,!dauup.com,34104,1,,,",748900,7200,0.009614,4800,0.006409,2400,0.0032,741700,0.9903,1198
34155,OpenX,"1.0,1!openx.com,562616876,1,,,!dauup.com,34155,1,,,",748300,3400,0.004544,2800,0.003742,600,0.0008,744900,0.9954,1199
34105,Digital Turbine,"1.0,1!fyber.com,216235,1,,,!dauup.com,34105,1,,,",747800,6600,0.008826,3300,0.004413,3300,0.0044,741200,0.9911,1200
34163,E-planning,"1.0,1!pubnative.net,1007686,1,,,!bidtox.com,38299,1,,,!e-planning.net,d0077ec77a85b8cc,1,,,!dauup.com,34163,1,,,",747100,300,0.000402,300,0.000402,0,0.0,746800,0.9995,1201
34142,Sovrn,"1.0,1!lijit.com,294200,1,,,!dauup.com,34142,1,,,",746800,4000,0.005356,3200,0.004285,800,0.001,742800,0.9946,1202
34105,Digital Turbine,"1.0,1!fyber.com,208956,1,,,!dauup.com,34105,1,,,",745300,8100,0.010868,2700,0.003623,5400,0.0072,737200,0.9891,1203
34105,Digital Turbine,"1.0,1!fyber.com,208800,1,,,!dauup.com,34105,1,,,",745000,3700,0.004966,1300,0.001745,2400,0.0032,741300,0.995,1204
34163,E-planning,"1.0,1!bidmachine.io,599,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,,",744500,21200,0.028475,21200,0.028475,0,0.0,723300,0.9715,1205
34211,Illumin,"1.0,1!admanmedia.com,735,1,,,!dauup.com,34211,1,,,",744400,7100,0.009538,7000,0.009404,100,0.0001,737300,0.9904,1206
34105,Digital Turbine,"1.0,1!fyber.com,209960,1,,,!dauup.com,34105,1,,,",744300,16700,0.022437,14900,0.020019,1800,0.0024,727600,0.9775,1207
34199,Mindtos,"1.0,1!mintegral.com,30065,1,,,!mindtos.com,mb97ba818b5854838,1,,,!dauup.com,34199,1,,,",743900,6600,0.008872,6100,0.0082,500,0.0006,737300,0.9911,1208
44327,Cineverse,"1.0,1!amagi.com,73466,1,,,!c360.com,69118,1,,,!dauup.com,44327,1,,,",743800,5300,0.007126,2300,0.003092,3000,0.004,738500,0.9928,1209
34102,PubNative,"1.0,1!chartboost.com,5bfb96516233602487484bba,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",743400,2600,0.003497,1800,0.002421,800,0.001,740800,0.9965,1210
34103,InMobi,"1.0,1!inmobi.com,109a913d3c3948dd9d3856cae07b6c6f,1,,,!dauup.com,34103,1,,,",742900,24100,0.03244,23600,0.031767,500,0.0006,718800,0.9675,1211
34104,Smaato,"1.0,1!limpid.tv,2037068,1,,,!smaato.com,1100046578,1,,,!dauup.com,34104,1,,,",741500,1600,0.002158,1200,0.001618,400,0.0005,739900,0.9978,1212
34109,Displayio,"1.0,1!yandex.com,106358836,1,,,!display.io,156748,1,,,!dauup.com,34109,1,,,",740600,18500,0.02498,10100,0.013638,8400,0.0113,722100,0.975,1213
34105,Digital Turbine,"1.0,1!fyber.com,235332,1,,,!dauup.com,34105,1,,,",739700,2800,0.003785,1300,0.001757,1500,0.002,736900,0.9962,1214
34115,Opera,"1.0,1!openx.com,559669255,1,,,!opera.com,pub9322105895424,1,,,!dauup.com,34115,1,,,",738800,2200,0.002978,2200,0.002978,0,0.0,736600,0.997,1215
34102,PubNative,"1.0,1!smaato.com,1100059247,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,,",737400,697800,0.946298,697400,0.945755,400,0.0005,39600,0.0537,1216
34104,Smaato,"1.0,1!chartboost.com,5fabd5b275186f077499aa3e,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",736000,3100,0.004212,1500,0.002038,1600,0.0021,732900,0.9957,1217
34104,Smaato,"1.0,1!smaato.com,1100055945,1,,,!dauup.com,34104,1,,,",734400,2800,0.003813,2700,0.003676,100,0.0001,731600,0.9961,1218
PA216,,"1.0,1!unity.com,7908862,1,,,!voisetech.com,1066,1,,,!dauup.com,PA216,1,,,",733500,300,0.000409,200,0.000273,100,0.0001,733200,0.9995,1219
34138,Nexxen,"1.0,1!unrulymedia.com,1842193631,1,,,!dauup.com,34138,1,,,",733400,69200,0.094355,58700,0.080038,10500,0.0143,664200,0.9056,1220
34141,Ogury,"1.0,1!ogury.com,64fb069f-a138-4375-973f-1172b02c8eca,1,,,!dauup.com,34141,1,,,",733000,3200,0.004366,1900,0.002592,1300,0.0017,729800,0.9956,1221
34102,PubNative,"1.0,1!flat-ads.com,2196601,1,,,!pubnative.net,1016755,1,,,!dauup.com,34102,1,,,",733000,79100,0.107913,79000,0.107776,100,0.0001,653900,0.892,1222
34199,Mindtos,"1.0,1!fyber.com,232474,1,,,!mindtos.com,mdb7cd6679e880e4d,1,,,!dauup.com,34199,1,,,",731700,2500,0.003417,1900,0.002597,600,0.0008,729200,0.9965,1223
34167,Lacuna,"1.0,1!bidmachine.io,1184,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,,",731700,2600,0.003553,2600,0.003553,0,0.0,729100,0.9964,1224
34109,Displayio,"1.0,1!pangleglobal.com,5002150,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",730100,17200,0.023558,17100,0.023421,100,0.0001,712900,0.9764,1225
34105,Digital Turbine,"1.0,1!fyber.com,234304,1,,,!dauup.com,34105,1,,,",729600,5900,0.008087,1600,0.002193,4300,0.0058,723700,0.9919,1226
44327,Cineverse,"1.0,1!amagi.com,73351,1,,,!c360.com,69118,1,,,!dauup.com,44327,1,,,",729500,10000,0.013708,9800,0.013434,200,0.0002,719500,0.9862,1227
34126,Vungle,"1.0,1!vungle.com,69379d46192ce0aadaecc874,1,,,!dauup.com,34126,1,,,",729000,58200,0.079835,58000,0.079561,200,0.0002,670800,0.9201,1228
34102,PubNative,"1.0,1!chartboost.com,5eac654ea6ca87099ebb84e0,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",728900,27900,0.038277,11400,0.01564,16500,0.0226,701000,0.9617,1229
34208,VGI,"1.0,1!lgads.tv,264412,1,,,!lkqd.net,1100054253,1,,,!dauup.com,34208,1,,,",728100,13100,0.017992,10800,0.014833,2300,0.0031,715000,0.982,1230
34103,InMobi,"1.0,1!inmobi.com,391cecb6e25a45ac907cdecf25d10751,1,,,!dauup.com,34103,1,,,",727700,1500,0.002061,1200,0.001649,300,0.0004,726200,0.9979,1231
34109,Displayio,"1.0,1!pangleglobal.com,81928,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",726800,2000,0.002752,1900,0.002614,100,0.0001,724800,0.9972,1232
34199,Mindtos,"1.0,1!bigo.sg,23165968,1,,,!mindtos.com,mt0b219ff842ee3772,1,,,!dauup.com,34199,1,,,",726400,8200,0.011289,5900,0.008122,2300,0.0031,718200,0.9887,1233
34104,Smaato,"1.0,1!chartboost.com,5841281cf6cd4571dfef183c,1,,,!smaato.com,1100057440,1,,,!dauup.com,34104,1,,,",723800,8800,0.012158,6400,0.008842,2400,0.0033,715000,0.9878,1234
34211,Illumin,"1.0,1!aps.amazon.com,7521d759-b15a-498d-a373-3616379706f3,1,,,!admanmedia.com,726,1,,,!dauup.com,34211,1,,,",722600,4400,0.006089,3000,0.004152,1400,0.0019,718200,0.9939,1235
34103,InMobi,"1.0,1!applovin.com,a97e4a2a60836795b8e1433cefd17f30,1,,,!inmobi.com,386a2e27462e491483dc7c2b2395e74b,1,,,!dauup.com,34103,1,,,",720100,7100,0.00986,6500,0.009027,600,0.0008,713000,0.9901,1236
34138,Nexxen,"1.0,1!limpid.tv,102387,1,,,!unrulymedia.com,390525644,1,,,!dauup.com,34138,1,,,",718600,16800,0.023379,16600,0.0231,200,0.0002,701800,0.9766,1237
34102,PubNative,"1.0,1!chartboost.com,56a87179f78982595689469d,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",718100,3700,0.005152,3300,0.004595,400,0.0005,714400,0.9948,1238
34103,InMobi,"1.0,1!inmobi.com,d221d4f238f84a27818c5612fa3c6ca7,1,,,!dauup.com,34103,1,,,",717800,8300,0.011563,7300,0.01017,1000,0.0013,709500,0.9884,1239
34167,Lacuna,"1.0,1!mintegral.com,18803,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",715100,55600,0.077751,52600,0.073556,3000,0.0041,659500,0.9222,1240
34104,Smaato,"1.0,1!smaato.com,1100050537,1,,,!dauup.com,34104,1,,,",715000,4300,0.006014,3600,0.005035,700,0.0009,710700,0.9939,1241
34197,zMaticoo,"1.0,1!zmaticoo.com,101225,1,,,!dauup.com,34197,1,,,",714000,16100,0.022549,8500,0.011905,7600,0.0106,697900,0.9774,1242
34103,InMobi,"1.0,1!inmobi.com,2665fbddde164f56a242970dfbebcbe1,1,,,!dauup.com,34103,1,,,",714000,2700,0.003782,2100,0.002941,600,0.0008,711300,0.9962,1243
34102,PubNative,"1.0,1!pubnative.net,1007600,1,,,!dauup.com,34102,1,,,",713200,8900,0.012479,7900,0.011077,1000,0.0014,704300,0.9875,1244
34109,Displayio,"1.0,1!pangleglobal.com,5020333,1,,,!display.io,236374,1,,,!dauup.com,34109,1,,,",712900,2500,0.003507,2500,0.003507,0,0.0,710400,0.9964,1245
34211,Illumin,"1.0,1!vungle.com,67d0848db62d6b0011ccb35e,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",712400,6400,0.008984,5900,0.008282,500,0.0007,706000,0.991,1246
34105,Digital Turbine,"1.0,1!fyber.com,217938,1,,,!dauup.com,34105,1,,,",712300,12500,0.017549,7100,0.009968,5400,0.0075,699800,0.9824,1247
34141,Ogury,"1.0,1!ogury.com,574af88d-659d-4c75-966b-42b03a702763,1,,,!dauup.com,34141,1,,,",711700,3700,0.005199,2500,0.003513,1200,0.0016,708000,0.9948,1248
34105,Digital Turbine,"1.0,1!fyber.com,234381,1,,,!dauup.com,34105,1,,,",710700,8600,0.012101,4300,0.00605,4300,0.006,702100,0.9878,1249
34127,Tredio,"1.0,1!ogury.com,240c68d05e48925c157582ec551f4742,1,,,!admanmedia.com,2116,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,,",710400,3400,0.004786,1900,0.002675,1500,0.0021,707000,0.9952,1250
34109,Displayio,"1.0,1!yandex.com,105445948,1,,,!display.io,156748,1,,,!dauup.com,34109,1,,,",710100,24600,0.034643,14300,0.020138,10300,0.0145,685500,0.9653,1251
34105,Digital Turbine,"1.0,1!fyber.com,232956,1,,,!dauup.com,34105,1,,,",709600,2600,0.003664,1300,0.001832,1300,0.0018,707000,0.9963,1252
34167,Lacuna,"1.0,1!fyber.com,208017,1,,,!ushareit.com,LC13f68588aa4ee212,1,,,!dauup.com,34167,1,,,",709000,22200,0.031312,22200,0.031312,0,0.0,686800,0.9686,1253
34208,VGI,"1.0,1!lkqd.net,1100057442,1,,,!dauup.com,34208,1,,,",708900,99000,0.139653,98900,0.139512,100,0.0001,609900,0.8603,1254
