seller_id,schain_seller_domains,schain_node_names,sampled_publisher_ids,sampled_publisher_names,schain_node_positions,row_count,source_media_guard_rows,total_requests,invalid_traffic_count,sophisticated_ivt_count,general_ivt_count,valid_traffic_count,max_row_ivt_pct,unique_schain_count,sample_schains,weighted_ivt_pct,weighted_sophisticated_ivt_pct,weighted_general_ivt_pct,weighted_valid_traffic_pct,seller_names_found,seller_domains_found,source_names_found_in,sellers_json_urls_found_in,blacklist_reason,media_guard_seller_names,upstream_domains
34199,dauup.com,,34199,Mindtos,2 | 3,215,215,708409100,271344800,271016600,328200,437064300,0.995904,215,"1.0,1!bigo.sg,23166530,1,,,!mindtos.com,mt0b219ff842ee3772,1,,,!dauup.com,34199,1,,, | 1.0,1!bidscube.com,500030,1,,,!mindtos.com,mtafd04e97d5130207,1,,,!dauup.com,34199,1,,, | 1.0,1!bigo.sg,23169500,1,,,!mindtos.com,mt0b219ff842ee3772,1,,,!dauup.com,34199,1,,, | 1.0,1!mindtos.com,m33b74a32f677d6c8,1,,,!dauup.com,34199,1,,, | 1.0,1!bigo.sg,1490,1,,,!mindtos.com,mt0b219ff842ee3772,1,,,!dauup.com,34199,1,,, | 1.0,1!chartboost.com,5715900504b01630fe7bb4fb,1,,,!mindtos.com,mtf5c467f025452e5e,1,,,!dauup.com,34199,1,,, | 1.0,1!intenze.co,200067,1,,,!mindtos.com,m609bbc1c59e72c4a,1,,,!dauup.com,34199,1,,, | 1.0,1!bidscube.com,1386,1,,,!mindtos.com,mtafd04e97d5130207,1,,,!dauup.com,34199,1,,, +207 more",0.3830340406412058,0.38257074902058713,0.000463291620618651,0.6169659593587943,Mindtos,mindtos.com,Dauup,https://dauup.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos,dauup.com
202679,display.io,,34109,Displayio,1,1,1,3246300,1214200,1214200,0,2032100,0.374026,1,"1.0,1!display.io,202679,1,,,!dauup.com,34109,1,,,",0.3740258140036349,0.3740258140036349,0.0,0.6259741859963651,Radiance,radiancemedia.net,Navio + Conneqt | Displayio,https://www.display.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,display.io
70934,c360.com,,44327,Cineverse,1,1,1,1855000,651900,649200,2700,1203100,0.351429,1,"1.0,1!c360.com,70934,1,,,!dauup.com,44327,1,,,",0.3514285714285714,0.3499730458221024,0.0014555256064690027,0.6485714285714286,Cineverse | BENDING SPOONS OPERATIONS SPA,cineverse.com | remini.ai,Cineverse | Nexverse.ai / Verse.in,https://c360.com/sellers.json | https://nexverse.ai/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Cineverse,c360.com
158154,pubmatic.com,,34115,Opera,2,1,1,3178300,1106500,1106500,0,2071800,0.348142,1,"1.0,1!loopme.com,18100,1,,,!pubmatic.com,158154,1,,,!opera.com,pub8730968190912,1,,,!dauup.com,34115,1,,,",0.34814208853789763,0.34814208853789763,0.0,0.6518579114621024,LoopMe Ltd,loopme.com,Pubmatic,https://cdn.pubmatic.com/sellers/data/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Opera,pubmatic.com
18100,loopme.com,,34115,Opera,1,1,1,3178300,1106500,1106500,0,2071800,0.348142,1,"1.0,1!loopme.com,18100,1,,,!pubmatic.com,158154,1,,,!opera.com,pub8730968190912,1,,,!dauup.com,34115,1,,,",0.34814208853789763,0.34814208853789763,0.0,0.6518579114621024,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Opera,loopme.com
540999880,openx.com,,34155,OpenX,2,3,3,2550600,861300,860800,500,1689300,0.987407,3,"1.0,1!selectmedia.asia,6y905ah48427dc6p780599we,1,,,!openx.com,540999880,1,,,!dauup.com,34155,1,,, | 1.0,1!selectmedia.asia,6c45ab2c1e3590faff8c2047,1,,,!openx.com,540999880,1,,,!dauup.com,34155,1,,, | 1.0,1!selectmedia.asia,614c3166a299a264fb40b4cb,1,,,!openx.com,540999880,1,,,!dauup.com,34155,1,,,",0.3376852505292872,0.3374892182231632,0.00019603230612404924,0.6623147494707128,Select Media Ltd,selectmedia.asia,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
1986,c360.com,,44327,Cineverse,1 | 2,2,2,3041000,1013000,1012000,1000,2028000,0.446832,2,"1.0,1!navionetworks.com,734191,1,,,!c360.com,1986,1,,,!dauup.com,44327,1,,, | 1.0,1!c360.com,1986,1,,,!dauup.com,44327,1,,,",0.3331141072015784,0.3327852680039461,0.0003288391976323578,0.6668858927984216,Navio,navio.tv,Cineverse,https://c360.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Cineverse,c360.com
34141,dauup.com,,34141,Ogury,2 | 3,21,21,22717100,7419200,7366600,52600,15297900,0.994456,21,"1.0,1!ogury.com,49e387f8-4fdf-456c-b642-46824f5c43ec,1,,,!dauup.com,34141,1,,, | 1.0,1!ogury.com,cb907cf2-f2b7-4555-a7a7-ce24309440e6,1,,,!dauup.com,34141,1,,, | 1.0,1!ogury.com,0d0dcaee-9239-423d-bc2c-74eb3d96b8cc,1,,,!dauup.com,34141,1,,, | 1.0,1!ogury.com,607cee1da5453bcb30185d34f5f279d3,1,,,!dauup.com,34141,1,,, | 1.0,1!ogury.com,3138487ac80cf78730fca1098b0c56cd,1,,,!dauup.com,34141,1,,, | 1.0,1!ogury.com,64fb069f-a138-4375-973f-1172b02c8eca,1,,,!dauup.com,34141,1,,, | 1.0,1!ogury.com,574af88d-659d-4c75-966b-42b03a702763,1,,,!dauup.com,34141,1,,, | 1.0,1!ogury.com,bbf18b77-5c65-460f-a275-2f29d51bb878,1,,,!dauup.com,34141,1,,, +13 more",0.32659098212359855,0.32427554573427064,0.002315436389327863,0.6734090178764015,Ogury,ogury.com,Dauup,https://dauup.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Ogury,dauup.com
1100049696,smaato.com,,34104,Smaato,2,3,3,6927000,2206200,2205900,300,4720800,0.859615,3,"1.0,1!9dotsmedia.com,3361,1,,,!smaato.com,1100049696,1,,,!dauup.com,34104,1,,, | 1.0,1!9dotsmedia.com,4501,1,,,!smaato.com,1100049696,1,,,!dauup.com,34104,1,,, | 1.0,1!9dotsmedia.com,1142,1,,,!smaato.com,1100049696,1,,,!dauup.com,34104,1,,,",0.318492854049372,0.3184495452576873,4.3308791684711995e-05,0.681507145950628,9dotsmedia LTD Prebid,9dotsmedia.com,Smaato,https://www.smaato.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Smaato,smaato.com
222477,display.io,,34109,Displayio,1,1,1,3499100,1057000,1057000,0,2442100,0.302078,1,"1.0,1!display.io,222477,1,,,!dauup.com,34109,1,,,",0.3020776771169729,0.3020776771169729,0.0,0.697922322883027,Maticway,maticway.com,Navio + Conneqt | Displayio,https://www.display.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,display.io
855915555,unrulymedia.com,,34138 | 34104,Nexxen | Smaato,1,2,2,1120500,335800,334900,900,784700,0.326864,2,"1.0,1!unrulymedia.com,855915555,1,,,!dauup.com,34138,1,,, | 1.0,1!unrulymedia.com,855915555,1,,,!smaato.com,1100047589,1,,,!dauup.com,34104,1,,,",0.2996876394466756,0.29888442659527,0.0008032128514056225,0.7003123605533244,"Lion Studios, LLC",lionstudios.cc,Nexxen,https://video.unrulymedia.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Nexxen | Smaato,unrulymedia.com
2033011,jambojar.com,,34155,OpenX,1,1,1,1121700,331200,331000,200,790500,0.295266,1,"1.0,1!jambojar.com,2033011,1,,,!openx.com,562388597,1,,,!dauup.com,34155,1,,,",0.295266113934207,0.2950878131407685,0.0001783007934385308,0.704733886065793,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,jambojar.com
1004796,pubnative.net,,34102,PubNative,2,9,9,2612000,752600,749600,3000,1859400,0.946298,9,"1.0,1!smaato.com,1100059247,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100035684,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100055047,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100055697,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100044739,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100052647,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100048593,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, | 1.0,1!smaato.com,1100048621,1,,,!pubnative.net,1004796,1,,,!dauup.com,34102,1,,, +1 more",0.28813169984686066,0.28698315467075036,0.0011485451761102604,0.7118683001531394,Smaato Inc.,smaato.com,Pubnative | Pubnative Supply,https://pubnative.net/sellers.json/,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",PubNative,pubnative.net
320,bidmachine.io,,34163 | 34211 | 34167 | 34127,E-planning | Illumin | Lacuna | Tredio,1,4,4,1444600,413800,413600,200,1030800,0.536105,4,"1.0,1!bidmachine.io,320,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,, | 1.0,1!bidmachine.io,320,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,, | 1.0,1!bidmachine.io,320,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,, | 1.0,1!bidmachine.io,320,1,,,!admanmedia.com,613,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,,",0.28644607503807284,0.2863076284092482,0.00013844662882458813,0.7135539249619272,TCL | GGC Game Studio | arcaneflow | Meitu (China) Limited,color40.com | arcaneflow.com | meitu.com,Germane Media (SwiftTV) | Bigo | Screencore | Meitu,https://thegermanemedia.com/sellers.json | https://bigo.sg/sellers.json | https://screencore.io/sellers.json | https://www.meitu.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",E-planning | Illumin | Lacuna | Tredio,bidmachine.io
746,admanmedia.com,,34211 | 34127,Illumin | Tredio,2,8,8,2096600,572400,571400,1000,1524200,0.995195,8,"1.0,1!yieldmo.com,2584729219153993838,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,2497882879007072542,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,2965532580075479243,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,2053641666623603818,1,,,!admanmedia.com,746,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,, | 1.0,1!yieldmo.com,3677098889921372161,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,3627167104290988223,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,4083717728475488540,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,, | 1.0,1!yieldmo.com,3505422489851207781,1,,,!admanmedia.com,746,1,,,!dauup.com,34211,1,,,",0.27301345034818275,0.27253648764666605,0.0004769627015167414,0.7269865496518172,Siangtimah | thirdpresence | FuboTV Inc | Yieldmo | Ignite,siangtimah.com | thirdpresence.com | fubo.tv | yieldmo.com | ignitemediatech.com,Bigo | Smarty Ads | Zeta | illumin | Meitu | SmartyAds Supply,https://bigo.sg/sellers.json | https://smartyads.com/sellers.json | https://ssp.zetaglobal.net/sellers.json | http://admanmedia.com/sellers.json | https://www.meitu.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Illumin | Tredio,admanmedia.com
218622,fyber.com,,34105 | 34109,Digital Turbine | Displayio,1,2,2,2478200,644200,624300,19900,1834000,0.431682,2,"1.0,1!fyber.com,218622,1,,,!dauup.com,34105,1,,, | 1.0,1!fyber.com,218622,1,,,!pubeasy.io,110668,1,,,!display.io,232020,1,,,!dauup.com,34109,1,,,",0.2599467355338552,0.25191671374384633,0.008030021790008878,0.7400532644661448,HIGAME Jsc,higame.com.vn,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine | Displayio,fyber.com
575d1c861295e1447c0000e5,vungle.com,,34200 | 34199 | 34211 | 34126,Blue Focus | Mindtos | Illumin | Vungle,1,4,4,1120500,285000,248600,36400,835500,0.940198,4,"1.0,1!vungle.com,575d1c861295e1447c0000e5,1,,,!bluexad.ai,1946100279346728960,1,,,!dauup.com,34200,1,,, | 1.0,1!vungle.com,575d1c861295e1447c0000e5,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,, | 1.0,1!vungle.com,575d1c861295e1447c0000e5,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,, | 1.0,1!vungle.com,575d1c861295e1447c0000e5,1,,,!dauup.com,34126,1,,,",0.2543507362784471,0.2218652387327086,0.03248549754573851,0.7456492637215528,Snaptube,snaptubead.com,Vungle,https://vungle.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Blue Focus | Mindtos | Illumin | Vungle,vungle.com
564759703,openx.com,,34155,OpenX,1,1,1,1027500,249900,202700,47200,777600,0.243212,1,"1.0,1!openx.com,564759703,1,,,!dauup.com,34155,1,,,",0.24321167883211678,0.19727493917274938,0.0459367396593674,0.7567883211678832,"TimeTree, Inc.",timetreeapp.com,OpenX,https://www.openx.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,openx.com
307,bidmachine.io,,34163 | 34211 | 34104 | 34127 | 34167,E-planning | Illumin | Smaato | Tredio | Lacuna,1,6,6,1539800,373700,373700,0,1166100,0.290108,6,"1.0,1!bidmachine.io,307,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,, | 1.0,1!bidmachine.io,307,1,,,!admanmedia.com,613,1,,,!dauup.com,34211,1,,, | 1.0,1!bidmachine.io,307,1,,,!smaato.com,1100058728,1,,,!dauup.com,34104,1,,, | 1.0,1!bidmachine.io,307,1,,,!admanmedia.com,613,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc431894,1,,,!dauup.com,34127,1,,, | 1.0,1!bidmachine.io,307,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc437036,1,,,!dauup.com,34127,1,,, | 1.0,1!bidmachine.io,307,1,,,!ushareit.com,LCedebe62ce16c15c0,1,,,!dauup.com,34167,1,,,",0.24269385634497986,0.24269385634497986,0.0,0.7573061436550201,Stingray Group Inc | Joy Journey Girls | Joy Journey Music Games | clickmobbad,edaysoft.cn | clickmobad.com,Germane Media (SwiftTV) | Bigo | Screencore,https://thegermanemedia.com/sellers.json | https://bigo.sg/sellers.json | https://screencore.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",E-planning | Illumin | Smaato | Tredio | Lacuna,bidmachine.io
34149,dauup.com,,34149,Adtelligent,2,9,9,5067900,1227900,1171800,56100,3840000,0.646018,9,"1.0,1!adtelligent.com,753515,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,664749,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,751645,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,290201,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,767910,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,779590,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,769389,1,,,!dauup.com,34149,1,,, | 1.0,1!adtelligent.com,441028,1,,,!dauup.com,34149,1,,, +1 more",0.24228970579529982,0.23122003196590304,0.011069673829396791,0.7577102942047002,Adtelligent,adtelligent.com,Dauup,https://dauup.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Adtelligent,dauup.com
34197,dauup.com | mintegral.com,,34197 | 34199,zMaticoo | Mindtos,1 | 2 | 3 | 4,93,93,839591300,202148000,200785100,1362900,637443300,0.997922,93,"1.0,1!smoot.ai,100093,1,,,!zmaticoo.com,5135884,1,,,!dauup.com,34197,1,,, | 1.0,1!zmaticoo.com,56301,1,,,!dauup.com,34197,1,,, | 1.0,1!zmaticoo.com,100050,1,,,!dauup.com,34197,1,,, | 1.0,1!zmaticoo.com,54423,1,,,!dauup.com,34197,1,,, | 1.0,1!zmaticoo.com,65546,1,,,!dauup.com,34197,1,,, | 1.0,1!zmaticoo.com,37782,1,,,!dauup.com,34197,1,,, | 1.0,1!zmaticoo.com,66213,1,,,!dauup.com,34197,1,,, | 1.0,1!zmaticoo.com,87606,1,,,!dauup.com,34197,1,,, +85 more",0.240769526792381,0.23914623698459,0.001623289807791005,0.7592304732076189,zMaticoo,zmaticoo.com,Dauup,https://dauup.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",zMaticoo | Mindtos,dauup.com | mintegral.com
216762,fyber.com,,34105 | 34163,Digital Turbine | E-planning,1,2,2,1175900,282300,274600,7700,893600,0.361702,2,"1.0,1!fyber.com,216762,1,,,!dauup.com,34105,1,,, | 1.0,1!fyber.com,216762,1,,,!e-planning.net,d5311f35d49d7865,1,,,!dauup.com,34163,1,,,",0.24007143464580322,0.23352325878050856,0.006548175865294668,0.7599285653541968,Blackout Lab,blackout.barcelona,Digital Turbine,https://digitalturbine.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Digital Turbine | E-planning,fyber.com
167836,pubmatic.com,,34114,PubMatic,1,1,1,2711800,640900,640900,0,2070900,0.236337,1,"1.0,1!pubmatic.com,167836,1,,,!dauup.com,34114,1,,,",0.23633748801534035,0.23633748801534035,0.0,0.7636625119846596,Gimica GmbH,gimica.com,Pubmatic,https://cdn.pubmatic.com/sellers/data/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",PubMatic,pubmatic.com
637,zmaticoo.com,,34197,zMaticoo,1,1,1,1027000,242600,91600,151000,784400,0.236222,1,"1.0,1!zmaticoo.com,637,1,,,!dauup.com,34197,1,,,",0.236222005842259,0.08919182083739045,0.14703018500486856,0.763777994157741,Tri-Table | Lindsey Team | EasyBrain | Xiaomi MIUI,lindseywong.net | easybrain.com | mi.com,Germane Media (SwiftTV) | Bigo | illumin | zMaticoo,https://thegermanemedia.com/sellers.json | https://bigo.sg/sellers.json | http://admanmedia.com/sellers.json | https://zmaticoo.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",zMaticoo,zmaticoo.com
742618797,unrulymedia.com,,34138,Nexxen,1,1,1,1809000,416200,414800,1400,1392800,0.230072,1,"1.0,1!unrulymedia.com,742618797,1,,,!dauup.com,34138,1,,,",0.2300718629076838,0.229297954671089,0.0007739082365948038,0.7699281370923162,Oakever Games,learnings.ai,Nexxen,https://video.unrulymedia.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Nexxen,unrulymedia.com
1004,voisetech.com | bigo.sg,,PA216 | 34167,Lacuna,1 | 2 | 3,7,7,1414600,310300,305000,5300,1104300,0.877509,7,"1.0,1!pubnative.net,1007978,1,,,!voisetech.com,1004,1,,,!dauup.com,PA216,1,,, | 1.0,1!display.io,2091,1,,,!pubnative.net,1008834,1,,,!voisetech.com,1004,1,,,!dauup.com,PA216,1,,, | 1.0,1!pubnative.net,1007994,1,,,!voisetech.com,1004,1,,,!dauup.com,PA216,1,,, | 1.0,1!bigo.sg,1004,1,,,!ushareit.com,LCb79f2278ebd61d50,1,,,!dauup.com,34167,1,,, | 1.0,1!bidmachine.io,33,1,,,!pubnative.net,1007063,1,,,!voisetech.com,1004,1,,,!dauup.com,PA216,1,,, | 1.0,1!pubnative.net,1007334,1,,,!voisetech.com,1004,1,,,!dauup.com,PA216,1,,, | 1.0,1!bidmachine.io,510,1,,,!pubnative.net,1007063,1,,,!voisetech.com,1004,1,,,!dauup.com,PA216,1,,,",0.21935529478297752,0.2156086526226495,0.003746642160328008,0.7806447052170224,Verve | UltraPub | Sun Global | Galaxy Astronaut Games | 1SOFT | ToolUp | Bros Game Studio | Great Hyper Games | Nooblord | Unicorn Studio Official | CTC Technology Limited | Gaming Contest Fun | vmplayer | Delight Room,pubnative.net | unicornstudio.online | ctctechltd.com | mgro.online | vmplayer2019.com | delightroom.com,VoiseTech | Bigo | Flat Ads | illumin,https://www.voisetech.com/sellers.json | https://bigo.sg/sellers.json | https://www.flat-ads.com/sellers.json | http://admanmedia.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Lacuna,voisetech.com | bigo.sg
10177,iion.io,,34218,Iion,1,1,1,1692900,355000,352900,2100,1337900,0.209699,1,"1.0,1!iion.io,10177,1,,,!dauup.com,34218,1,,,",0.20969933250635006,0.2084588575816646,0.001240474924685451,0.7903006674936499,Loop Games | Clingycat Games,loopgames.net | clingycat.com,Iion | Bigo,https://pubs.iion.io/sellers.json | https://bigo.sg/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Iion,iion.io
44327,dauup.com,,44327,Cineverse,1 | 2 | 3,40,40,89303400,18505500,18287500,218000,70797900,0.671808,40,"1.0,1!c360.com,1980,1,,,!dauup.com,44327,1,,, | 1.0,1!amagi.com,76920,1,,,!c360.com,69118,1,,,!dauup.com,44327,1,,, | 1.0,1!c360.com,3597,1,,,!dauup.com,44327,1,,, | 1.0,1!amagi.com,60164,1,,,!c360.com,69118,1,,,!dauup.com,44327,1,,, | 1.0,1!indicue.com,3781,1,,,!c360.com,2156,1,,,!dauup.com,44327,1,,, | 1.0,1!c360.com,1983,1,,,!dauup.com,44327,1,,, | 1.0,1!amagi.com,76920,1,,,!c360.com,1982,1,,,!dauup.com,44327,1,,, | 1.0,1!getpublica.com,798,1,,,!c360.com,4175,1,,,!dauup.com,44327,1,,, +32 more",0.20722055375271267,0.20477943728906178,0.00244111646365088,0.7927794462472874,Cineverse,c360.com,Dauup,https://dauup.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Cineverse,dauup.com
1008450,pubnative.net,,34102 | 34127,PubNative | Tredio,1,2,2,1100000,219700,219300,400,880300,0.237432,2,"1.0,1!pubnative.net,1008450,1,,,!dauup.com,34102,1,,, | 1.0,1!pubnative.net,1008450,1,,,!tredio.io,357a6fdf7642bf815a88822c447d9dc433437,1,,,!dauup.com,34127,1,,,",0.19972727272727273,0.19936363636363635,0.0003636363636363636,0.8002727272727272,Gimica GmbH,gimica.com,Pubnative | Pubnative Supply,https://pubnative.net/sellers.json/,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",PubNative | Tredio,pubnative.net
1983,c360.com,,44327,Cineverse,1,1,1,3899800,777300,764100,13200,3122500,0.199318,1,"1.0,1!c360.com,1983,1,,,!dauup.com,44327,1,,,",0.1993179137391661,0.19593312477562952,0.0033847889635365918,0.8006820862608339,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Cineverse,c360.com
165035,display.io,,34109,Displayio,1,1,1,34678300,6859400,6859200,200,27818900,0.197801,1,"1.0,1!display.io,165035,1,,,!dauup.com,34109,1,,,",0.19780093026474768,0.1977951629693497,5.7672953979866375e-06,0.8021990697352523,Truecaller International LLP,truecaller.com,Navio + Conneqt | Displayio,https://www.display.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Displayio,display.io
60a42715d8dd8665d573d365,anzu.io,,34158 | 34102 | 34163 | 34104 | 34141,AppoDeal | PubNative | E-planning | Smaato | Ogury,1,6,6,3377000,655900,655100,800,2721100,0.936487,6,"1.0,1!anzu.io,60a42715d8dd8665d573d365,1,,,!bidmachine.io,1505,1,,,!dauup.com,34158,1,,, | 1.0,1!anzu.io,60a42715d8dd8665d573d365,1,,,!pubnative.net,1017230,1,,,!dauup.com,34102,1,,, | 1.0,1!anzu.io,60a42715d8dd8665d573d365,1,,,!e-planning.net,aecc3f1e55738088,1,,,!dauup.com,34163,1,,, | 1.0,1!anzu.io,60a42715d8dd8665d573d365,1,,,!bidmachine.io,1505,1,,,!e-planning.net,864690bcd16cd011,1,,,!dauup.com,34163,1,,, | 1.0,1!anzu.io,60a42715d8dd8665d573d365,1,,,!smaato.com,1100058237,1,,,!dauup.com,34104,1,,, | 1.0,1!anzu.io,60a42715d8dd8665d573d365,1,,,!ogury.com,07a32638-84fc-4fcc-83e6-31b4ae44d49b,1,,,!dauup.com,34141,1,,,",0.19422564406277762,0.19398874740894284,0.00023689665383476457,0.8057743559372224,SayGames LTD,say.games,anzu,https://admins-api.anzu.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",AppoDeal | PubNative | E-planning | Smaato | Ogury,anzu.io
20261962,jambojar.com,,34155,OpenX,1,1,1,2485800,477100,457300,19800,2008700,0.19193,1,"1.0,1!jambojar.com,20261962,1,,,!openx.com,562388597,1,,,!dauup.com,34155,1,,,",0.19193016332770135,0.1839649207498592,0.007965242577842143,0.8080698366722987,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",OpenX,jambojar.com
63483a03397b9d40c42b7aba,anzu.io,,34104 | 34211,Smaato | Illumin,1,3,3,5198600,996200,993700,2500,4202400,0.226132,3,"1.0,1!anzu.io,63483a03397b9d40c42b7aba,1,,,!smaato.com,1100043162,1,,,!dauup.com,34104,1,,, | 1.0,1!anzu.io,63483a03397b9d40c42b7aba,1,,,!smaato.com,1100058237,1,,,!dauup.com,34104,1,,, | 1.0,1!anzu.io,63483a03397b9d40c42b7aba,1,,,!admanmedia.com,647,1,,,!dauup.com,34211,1,,,",0.19162851536952255,0.19114761666602548,0.0004808987034970954,0.8083714846304775,Rollic,rollicgames.com,anzu,https://admins-api.anzu.io/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Smaato | Illumin,anzu.io
5f064bf93191d60018f0fd5a,vungle.com,,34199 | 34126 | 34200 | 34211,Mindtos | Vungle | Blue Focus | Illumin,1,4,4,1758100,335400,333600,1800,1422700,0.409028,4,"1.0,1!vungle.com,5f064bf93191d60018f0fd5a,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,, | 1.0,1!vungle.com,5f064bf93191d60018f0fd5a,1,,,!dauup.com,34126,1,,, | 1.0,1!vungle.com,5f064bf93191d60018f0fd5a,1,,,!bluexad.ai,1946100279346728960,1,,,!dauup.com,34200,1,,, | 1.0,1!vungle.com,5f064bf93191d60018f0fd5a,1,,,!admanmedia.com,20,1,,,!dauup.com,34211,1,,,",0.19077413116432512,0.18975029861782605,0.0010238325464990614,0.8092258688356748,Lion Studios,lionstudios.cc,Vungle,https://vungle.com/sellers.json,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Mindtos | Vungle | Blue Focus | Illumin,vungle.com
3361,9dotsmedia.com,,34104,Smaato,1,1,1,3996800,748700,748700,0,3248100,0.187325,1,"1.0,1!9dotsmedia.com,3361,1,,,!smaato.com,1100049696,1,,,!dauup.com,34104,1,,,",0.18732485988791034,0.18732485988791034,0.0,0.8126751401120896,,,,,"SChain seller ID weighted IVT > 10% and attributed total requests > 1,000,000",Smaato,9dotsmedia.com
