sampled_publisher_id,sampled_publisher_name,sample_schain,total_requests,invalid_traffic_count,ivt_pct,sophisticated_ivt_count,sophisticated_ivt_pct,general_ivt_count,general_ivt_pct,valid_traffic_count,valid_traffic_pct,media_guard_row_number,schain_node_position,schain_asi_domain,seller_id,schain_hop_complete,schain_request_id,schain_node_name,schain_node_domain,schain_seller_key
34199,Mindtos,"1.0,1!vungle.com,5ce32f41e15f77001148e36d,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,,",6080600,5774800,0.949709,5772000,0.949248,2800,0.0004,305800,0.0502,239,2,mindtos.com,maca7398339177c05,1,,,,mindtos.com|maca7398339177c05
34199,Mindtos,"1.0,1!vungle.com,5ce32f41e15f77001148e36d,1,,,!mindtos.com,maca7398339177c05,1,,,!dauup.com,34199,1,,,",6080600,5774800,0.949709,5772000,0.949248,2800,0.0004,305800,0.0502,239,3,dauup.com,34199,1,,,,dauup.com|34199
34106,AlgoriX,"1.0,1!algorix.co,604524,1,,,!dauup.com,34106,1,,,",6073700,54800,0.009023,43500,0.007162,11300,0.0018,6018900,0.9909,240,1,algorix.co,604524,1,,,,algorix.co|604524
34106,AlgoriX,"1.0,1!algorix.co,604524,1,,,!dauup.com,34106,1,,,",6073700,54800,0.009023,43500,0.007162,11300,0.0018,6018900,0.9909,240,2,dauup.com,34106,1,,,,dauup.com|34106
34104,Smaato,"1.0,1!smaato.com,1100033371,1,,,!dauup.com,34104,1,,,",5991200,56900,0.009497,51300,0.008563,5600,0.0009,5934300,0.9905,241,1,smaato.com,1100033371,1,,,,smaato.com|1100033371
34104,Smaato,"1.0,1!smaato.com,1100033371,1,,,!dauup.com,34104,1,,,",5991200,56900,0.009497,51300,0.008563,5600,0.0009,5934300,0.9905,241,2,dauup.com,34104,1,,,,dauup.com|34104
34102,PubNative,"1.0,1!chartboost.com,5e8192063c43e40983c06fad,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",5985100,21600,0.003609,15700,0.002623,5900,0.0009,5963500,0.9963,242,1,chartboost.com,5e8192063c43e40983c06fad,1,,,,chartboost.com|5e8192063c43e40983c06fad
34102,PubNative,"1.0,1!chartboost.com,5e8192063c43e40983c06fad,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",5985100,21600,0.003609,15700,0.002623,5900,0.0009,5963500,0.9963,242,2,pubnative.net,1007485,1,,,,pubnative.net|1007485
34102,PubNative,"1.0,1!chartboost.com,5e8192063c43e40983c06fad,1,,,!pubnative.net,1007485,1,,,!dauup.com,34102,1,,,",5985100,21600,0.003609,15700,0.002623,5900,0.0009,5963500,0.9963,242,3,dauup.com,34102,1,,,,dauup.com|34102
34208,VGI,"1.0,1!lkqd.net,1100057956,1,,,!dauup.com,34208,1,,,",5980600,79000,0.013209,78500,0.013126,500,0.0,5901600,0.9867,243,1,lkqd.net,1100057956,1,,,,lkqd.net|1100057956
34208,VGI,"1.0,1!lkqd.net,1100057956,1,,,!dauup.com,34208,1,,,",5980600,79000,0.013209,78500,0.013126,500,0.0,5901600,0.9867,243,2,dauup.com,34208,1,,,,dauup.com|34208
34104,Smaato,"1.0,1!smaato.com,1100055919,1,,,!dauup.com,34104,1,,,",5958400,17200,0.002887,13100,0.002199,4100,0.0006,5941200,0.9971,244,1,smaato.com,1100055919,1,,,,smaato.com|1100055919
34104,Smaato,"1.0,1!smaato.com,1100055919,1,,,!dauup.com,34104,1,,,",5958400,17200,0.002887,13100,0.002199,4100,0.0006,5941200,0.9971,244,2,dauup.com,34104,1,,,,dauup.com|34104
34163,E-planning,"1.0,1!e-planning.net,1f4b8010e3628983,1,,,!dauup.com,34163,1,,,",5947800,173000,0.029086,172800,0.029053,200,0.0,5774800,0.9709,245,1,e-planning.net,1f4b8010e3628983,1,,,,e-planning.net|1f4b8010e3628983
34163,E-planning,"1.0,1!e-planning.net,1f4b8010e3628983,1,,,!dauup.com,34163,1,,,",5947800,173000,0.029086,172800,0.029053,200,0.0,5774800,0.9709,245,2,dauup.com,34163,1,,,,dauup.com|34163
44320,paramount,"1.0,0!dauup.com,44320,1,,,",5947100,12900,0.002169,5000,0.000841,7900,0.0013,5934200,0.9978,246,1,dauup.com,44320,1,,,,dauup.com|44320
34104,Smaato,"1.0,1!limpid.tv,2037053,1,,,!smaato.com,1100046578,1,,,!dauup.com,34104,1,,,",5916100,14800,0.002502,11400,0.001927,3400,0.0005,5901300,0.9974,247,1,limpid.tv,2037053,1,,,,limpid.tv|2037053
34104,Smaato,"1.0,1!limpid.tv,2037053,1,,,!smaato.com,1100046578,1,,,!dauup.com,34104,1,,,",5916100,14800,0.002502,11400,0.001927,3400,0.0005,5901300,0.9974,247,2,smaato.com,1100046578,1,,,,smaato.com|1100046578
34104,Smaato,"1.0,1!limpid.tv,2037053,1,,,!smaato.com,1100046578,1,,,!dauup.com,34104,1,,,",5916100,14800,0.002502,11400,0.001927,3400,0.0005,5901300,0.9974,247,3,dauup.com,34104,1,,,,dauup.com|34104
34204,Adasta,"1.0,0!dauup.com,34204,1,,,",5914200,26700,0.004515,23800,0.004024,2900,0.0004,5887500,0.9954,248,1,dauup.com,34204,1,,,,dauup.com|34204
34141,Ogury,"1.0,1!ogury.com,49e387f8-4fdf-456c-b642-46824f5c43ec,1,,,!dauup.com,34141,1,,,",5891300,5201300,0.882878,5179700,0.879212,21600,0.0036,690000,0.1171,249,1,ogury.com,49e387f8-4fdf-456c-b642-46824f5c43ec,1,,,,ogury.com|49e387f8-4fdf-456c-b642-46824f5c43ec
34141,Ogury,"1.0,1!ogury.com,49e387f8-4fdf-456c-b642-46824f5c43ec,1,,,!dauup.com,34141,1,,,",5891300,5201300,0.882878,5179700,0.879212,21600,0.0036,690000,0.1171,249,2,dauup.com,34141,1,,,,dauup.com|34141
34163,E-planning,"1.0,0!e-planning.net,79686787743ddfc5,1,,,!dauup.com,34163,1,,,",5881300,127900,0.021747,127700,0.021713,200,0.0,5753400,0.9782,250,1,e-planning.net,79686787743ddfc5,1,,,,e-planning.net|79686787743ddfc5
34163,E-planning,"1.0,0!e-planning.net,79686787743ddfc5,1,,,!dauup.com,34163,1,,,",5881300,127900,0.021747,127700,0.021713,200,0.0,5753400,0.9782,250,2,dauup.com,34163,1,,,,dauup.com|34163
34103,InMobi,"1.0,1!inmobi.com,7a237dd92a9743d3b56e33f520dedaa7,1,,,!dauup.com,34103,1,,,",5855100,7800,0.001332,7500,0.001281,300,0.0,5847300,0.9986,251,1,inmobi.com,7a237dd92a9743d3b56e33f520dedaa7,1,,,,inmobi.com|7a237dd92a9743d3b56e33f520dedaa7
34103,InMobi,"1.0,1!inmobi.com,7a237dd92a9743d3b56e33f520dedaa7,1,,,!dauup.com,34103,1,,,",5855100,7800,0.001332,7500,0.001281,300,0.0,5847300,0.9986,251,2,dauup.com,34103,1,,,,dauup.com|34103
34167,Lacuna,"1.0,1!mintegral.com,20251,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",5813100,266900,0.045914,257600,0.044314,9300,0.0016,5546200,0.954,252,1,mintegral.com,20251,1,,,,mintegral.com|20251
34167,Lacuna,"1.0,1!mintegral.com,20251,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",5813100,266900,0.045914,257600,0.044314,9300,0.0016,5546200,0.954,252,2,ushareit.com,LC7dc692567a127a57,1,,,,ushareit.com|LC7dc692567a127a57
34167,Lacuna,"1.0,1!mintegral.com,20251,1,,,!ushareit.com,LC7dc692567a127a57,1,,,!dauup.com,34167,1,,,",5813100,266900,0.045914,257600,0.044314,9300,0.0016,5546200,0.954,252,3,dauup.com,34167,1,,,,dauup.com|34167
34102,PubNative,"1.0,1!pubnative.net,1007686,1,,,!dauup.com,34102,1,,,",5809700,51200,0.008813,34200,0.005887,17000,0.0029,5758500,0.9911,253,1,pubnative.net,1007686,1,,,,pubnative.net|1007686
